"order_line","order_id","order_date","ship_date","ship_mode","customer_id","product_id","sales","quantity","discount","profit"
7556,"CA-2014-114181","2014-05-10","2014-05-14","Second Class","AF-10885","OFF-AR-10000716","22.32",5,"0.2","5.301"
9197,"CA-2014-103310","2014-05-10","2014-05-15","Standard Class","GM-14680","OFF-PA-10004353","39.96",2,"0","19.1808"
9197,"CA-2014-103310","2014-05-10","2014-05-15","Standard Class","GM-14680","OFF-PA-10004353","39.96",2,"0","19.1808"
3538,"CA-2014-158771","2014-05-09","2014-05-09","Same Day","SB-20290","OFF-ST-10000107","83.25",3,"0","14.985"
3540,"CA-2014-158771","2014-05-09","2014-05-09","Same Day","SB-20290","OFF-LA-10003121","20.65",5,"0","9.499"
3538,"CA-2014-158771","2014-05-09","2014-05-09","Same Day","SB-20290","OFF-ST-10000107","83.25",3,"0","14.985"
3540,"CA-2014-158771","2014-05-09","2014-05-09","Same Day","SB-20290","OFF-LA-10003121","20.65",5,"0","9.499"
826,"US-2014-102071","2014-05-09","2014-05-15","Standard Class","PG-18820","TEC-AC-10000109","167.97",3,"0","40.3128"
3541,"CA-2014-158771","2014-05-09","2014-05-09","Same Day","SB-20290","OFF-PA-10002689","45.36",7,"0","21.7728"
825,"US-2014-102071","2014-05-09","2014-05-15","Standard Class","PG-18820","TEC-AC-10003441","67.8",4,"0","4.068"
3539,"CA-2014-158771","2014-05-09","2014-05-09","Same Day","SB-20290","OFF-LA-10001641","9.45",3,"0","4.536"
3541,"CA-2014-158771","2014-05-09","2014-05-09","Same Day","SB-20290","OFF-PA-10002689","45.36",7,"0","21.7728"
825,"US-2014-102071","2014-05-09","2014-05-15","Standard Class","PG-18820","TEC-AC-10003441","67.8",4,"0","4.068"
826,"US-2014-102071","2014-05-09","2014-05-15","Standard Class","PG-18820","TEC-AC-10000109","167.97",3,"0","40.3128"
3539,"CA-2014-158771","2014-05-09","2014-05-09","Same Day","SB-20290","OFF-LA-10001641","9.45",3,"0","4.536"
8800,"CA-2014-116666","2014-05-08","2014-05-10","First Class","KT-16480","TEC-CO-10001449","1799.97",5,"0.4","239.996"
8800,"CA-2014-116666","2014-05-08","2014-05-10","First Class","KT-16480","TEC-CO-10001449","1799.97",5,"0.4","239.996"
6565,"CA-2014-166086","2014-05-07","2014-05-12","Standard Class","CT-11995","OFF-AR-10002578","8.64",3,"0","2.5056"
6566,"CA-2014-166086","2014-05-07","2014-05-12","Standard Class","CT-11995","FUR-CH-10004675","872.32",4,"0","244.2496"
6564,"CA-2014-166086","2014-05-07","2014-05-12","Standard Class","CT-11995","FUR-TA-10003469","194.25",2,"0.3","-38.85"
6563,"CA-2014-166086","2014-05-07","2014-05-12","Standard Class","CT-11995","OFF-BI-10001078","16.14",3,"0","7.9086"
6566,"CA-2014-166086","2014-05-07","2014-05-12","Standard Class","CT-11995","FUR-CH-10004675","872.32",4,"0","244.2496"
6565,"CA-2014-166086","2014-05-07","2014-05-12","Standard Class","CT-11995","OFF-AR-10002578","8.64",3,"0","2.5056"
6564,"CA-2014-166086","2014-05-07","2014-05-12","Standard Class","CT-11995","FUR-TA-10003469","194.25",2,"0.3","-38.85"
6563,"CA-2014-166086","2014-05-07","2014-05-12","Standard Class","CT-11995","OFF-BI-10001078","16.14",3,"0","7.9086"
1335,"CA-2014-121664","2014-05-06","2014-05-10","Standard Class","HP-14815","OFF-BI-10003684","140.736",8,"0.2","52.776"
4411,"US-2014-154879","2014-05-06","2014-05-11","Standard Class","SN-20710","OFF-AR-10001897","107.94",6,"0","30.2232"
4410,"US-2014-154879","2014-05-06","2014-05-11","Standard Class","SN-20710","OFF-LA-10004425","5.78",2,"0","2.7166"
4410,"US-2014-154879","2014-05-06","2014-05-11","Standard Class","SN-20710","OFF-LA-10004425","5.78",2,"0","2.7166"
4411,"US-2014-154879","2014-05-06","2014-05-11","Standard Class","SN-20710","OFF-AR-10001897","107.94",6,"0","30.2232"
1335,"CA-2014-121664","2014-05-06","2014-05-10","Standard Class","HP-14815","OFF-BI-10003684","140.736",8,"0.2","52.776"
4560,"CA-2014-110219","2014-05-05","2014-05-08","First Class","EB-13870","FUR-CH-10001146","127.869",3,"0.3","-9.1335"
4212,"CA-2014-166457","2014-05-05","2014-05-09","Second Class","PF-19120","OFF-PA-10003016","9.42",3,"0","4.239"
4213,"CA-2014-166457","2014-05-05","2014-05-09","Second Class","PF-19120","OFF-AR-10003651","6.56",2,"0","1.9024"
4214,"CA-2014-166457","2014-05-05","2014-05-09","Second Class","PF-19120","OFF-PA-10001363","24.56",2,"0","11.5432"
4656,"CA-2014-160738","2014-05-05","2014-05-10","Standard Class","KH-16330","OFF-ST-10003442","45.248",2,"0.2","3.9592"
4212,"CA-2014-166457","2014-05-05","2014-05-09","Second Class","PF-19120","OFF-PA-10003016","9.42",3,"0","4.239"
4560,"CA-2014-110219","2014-05-05","2014-05-08","First Class","EB-13870","FUR-CH-10001146","127.869",3,"0.3","-9.1335"
8597,"CA-2014-111934","2014-05-05","2014-05-07","First Class","GD-14590","OFF-PA-10000474","35.44",1,"0","16.6568"
8596,"CA-2014-111934","2014-05-05","2014-05-07","First Class","GD-14590","OFF-BI-10004364","11.88",2,"0","5.346"
4656,"CA-2014-160738","2014-05-05","2014-05-10","Standard Class","KH-16330","OFF-ST-10003442","45.248",2,"0.2","3.9592"
8597,"CA-2014-111934","2014-05-05","2014-05-07","First Class","GD-14590","OFF-PA-10000474","35.44",1,"0","16.6568"
4213,"CA-2014-166457","2014-05-05","2014-05-09","Second Class","PF-19120","OFF-AR-10003651","6.56",2,"0","1.9024"
4214,"CA-2014-166457","2014-05-05","2014-05-09","Second Class","PF-19120","OFF-PA-10001363","24.56",2,"0","11.5432"
8596,"CA-2014-111934","2014-05-05","2014-05-07","First Class","GD-14590","OFF-BI-10004364","11.88",2,"0","5.346"
8000,"US-2014-148194","2014-05-04","2014-05-07","First Class","BS-11365","OFF-AP-10000696","57.68",4,"0","19.0344"
7999,"US-2014-148194","2014-05-04","2014-05-07","First Class","BS-11365","FUR-FU-10001852","12.18",7,"0","3.8976"
7297,"CA-2014-111899","2014-05-04","2014-05-05","First Class","NC-18340","OFF-FA-10000840","5.472",6,"0.2","1.8468"
7296,"CA-2014-111899","2014-05-04","2014-05-05","First Class","NC-18340","OFF-AR-10001725","37.84",2,"0.2","2.838"
8000,"US-2014-148194","2014-05-04","2014-05-07","First Class","BS-11365","OFF-AP-10000696","57.68",4,"0","19.0344"
7297,"CA-2014-111899","2014-05-04","2014-05-05","First Class","NC-18340","OFF-FA-10000840","5.472",6,"0.2","1.8468"
7296,"CA-2014-111899","2014-05-04","2014-05-05","First Class","NC-18340","OFF-AR-10001725","37.84",2,"0.2","2.838"
1166,"CA-2014-117709","2014-05-04","2014-05-08","Standard Class","PM-18940","OFF-BI-10001294","46.8",4,"0","21.06"
1460,"CA-2014-155271","2014-05-04","2014-05-04","Same Day","AA-10480","FUR-FU-10001473","27.46",2,"0","9.8856"
1460,"CA-2014-155271","2014-05-04","2014-05-04","Same Day","AA-10480","FUR-FU-10001473","27.46",2,"0","9.8856"
1166,"CA-2014-117709","2014-05-04","2014-05-08","Standard Class","PM-18940","OFF-BI-10001294","46.8",4,"0","21.06"
7999,"US-2014-148194","2014-05-04","2014-05-07","First Class","BS-11365","FUR-FU-10001852","12.18",7,"0","3.8976"
3863,"CA-2014-135755","2014-05-03","2014-05-10","Standard Class","NC-18415","OFF-BI-10003981","10.896",3,"0.2","3.9498"
1553,"CA-2014-130274","2014-05-03","2014-05-05","First Class","JS-15940","OFF-LA-10002195","21.56",7,"0","10.3488"
3862,"CA-2014-135755","2014-05-03","2014-05-10","Standard Class","NC-18415","OFF-BI-10004828","40.176",3,"0.2","14.5638"
1553,"CA-2014-130274","2014-05-03","2014-05-05","First Class","JS-15940","OFF-LA-10002195","21.56",7,"0","10.3488"
3863,"CA-2014-135755","2014-05-03","2014-05-10","Standard Class","NC-18415","OFF-BI-10003981","10.896",3,"0.2","3.9498"
3862,"CA-2014-135755","2014-05-03","2014-05-10","Standard Class","NC-18415","OFF-BI-10004828","40.176",3,"0.2","14.5638"
5825,"CA-2014-115056","2014-05-02","2014-05-02","Same Day","AR-10510","OFF-AP-10003971","26.136",3,"0.2","1.9602"
5825,"CA-2014-115056","2014-05-02","2014-05-02","Same Day","AR-10510","OFF-AP-10003971","26.136",3,"0.2","1.9602"
7037,"CA-2014-124618","2014-05-02","2014-05-04","Second Class","CS-11860","TEC-CO-10004202","479.984",2,"0.2","89.997"
7037,"CA-2014-124618","2014-05-02","2014-05-04","Second Class","CS-11860","TEC-CO-10004202","479.984",2,"0.2","89.997"
8637,"CA-2014-160094","2014-04-30","2014-05-02","First Class","JM-16195","OFF-ST-10000585","826",5,"0","214.76"
5005,"CA-2014-156006","2014-04-30","2014-05-02","Second Class","TM-21010","TEC-AC-10002550","47.79",3,"0","16.2486"
5005,"CA-2014-156006","2014-04-30","2014-05-02","Second Class","TM-21010","TEC-AC-10002550","47.79",3,"0","16.2486"
8636,"CA-2014-160094","2014-04-30","2014-05-02","First Class","JM-16195","OFF-AR-10004010","174.95",5,"0","45.487"
8636,"CA-2014-160094","2014-04-30","2014-05-02","First Class","JM-16195","OFF-AR-10004010","174.95",5,"0","45.487"
8637,"CA-2014-160094","2014-04-30","2014-05-02","First Class","JM-16195","OFF-ST-10000585","826",5,"0","214.76"
8267,"CA-2014-118304","2014-04-29","2014-05-04","Standard Class","KH-16360","TEC-PH-10000376","19.98",2,"0","5.1948"
6375,"CA-2014-107811","2014-04-29","2014-05-03","Standard Class","LA-16780","FUR-CH-10001394","561.584",2,"0.2","70.198"
6376,"CA-2014-107811","2014-04-29","2014-05-03","Standard Class","LA-16780","OFF-ST-10000798","99.92",5,"0.2","-1.249"
6375,"CA-2014-107811","2014-04-29","2014-05-03","Standard Class","LA-16780","FUR-CH-10001394","561.584",2,"0.2","70.198"
6376,"CA-2014-107811","2014-04-29","2014-05-03","Standard Class","LA-16780","OFF-ST-10000798","99.92",5,"0.2","-1.249"
2891,"CA-2014-142727","2014-04-29","2014-05-01","Second Class","HG-14845","FUR-CH-10002304","51.96",2,"0","12.99"
8267,"CA-2014-118304","2014-04-29","2014-05-04","Standard Class","KH-16360","TEC-PH-10000376","19.98",2,"0","5.1948"
2891,"CA-2014-142727","2014-04-29","2014-05-01","Second Class","HG-14845","FUR-CH-10002304","51.96",2,"0","12.99"
885,"CA-2014-134061","2014-04-29","2014-05-04","Standard Class","LL-16840","FUR-FU-10001424","17.46",2,"0","5.9364"
2892,"CA-2014-142727","2014-04-29","2014-05-01","Second Class","HG-14845","OFF-BI-10000136","17.94",3,"0","8.6112"
2892,"CA-2014-142727","2014-04-29","2014-05-01","Second Class","HG-14845","OFF-BI-10000136","17.94",3,"0","8.6112"
885,"CA-2014-134061","2014-04-29","2014-05-04","Standard Class","LL-16840","FUR-FU-10001424","17.46",2,"0","5.9364"
3610,"CA-2014-140228","2014-04-28","2014-05-03","Standard Class","GB-14530","OFF-ST-10002214","27.096",3,"0.2","2.0322"
8452,"CA-2014-131387","2014-04-28","2014-04-30","First Class","AI-10855","TEC-PH-10001459","1679.96",5,"0.2","125.997"
1777,"CA-2014-118976","2014-04-28","2014-05-03","Standard Class","MY-18295","OFF-LA-10000452","3.15",1,"0","1.512"
1776,"CA-2014-118976","2014-04-28","2014-05-03","Standard Class","MY-18295","OFF-AR-10004752","5.34",2,"0","1.4952"
3611,"CA-2014-140228","2014-04-28","2014-05-03","Standard Class","GB-14530","OFF-ST-10001128","177.568",2,"0.2","-37.7332"
3609,"CA-2014-140228","2014-04-28","2014-05-03","Standard Class","GB-14530","OFF-LA-10001613","6.912",3,"0.2","2.5056"
1774,"CA-2014-118976","2014-04-28","2014-05-03","Standard Class","MY-18295","OFF-BI-10001628","20.86",2,"0","9.387"
3609,"CA-2014-140228","2014-04-28","2014-05-03","Standard Class","GB-14530","OFF-LA-10001613","6.912",3,"0.2","2.5056"
1775,"CA-2014-118976","2014-04-28","2014-05-03","Standard Class","MY-18295","OFF-ST-10000877","497.61",9,"0","129.3786"
8921,"CA-2014-132983","2014-04-28","2014-05-03","Standard Class","DS-13180","TEC-AC-10000736","159.98",2,"0","57.5928"
8921,"CA-2014-132983","2014-04-28","2014-05-03","Standard Class","DS-13180","TEC-AC-10000736","159.98",2,"0","57.5928"
3611,"CA-2014-140228","2014-04-28","2014-05-03","Standard Class","GB-14530","OFF-ST-10001128","177.568",2,"0.2","-37.7332"
1774,"CA-2014-118976","2014-04-28","2014-05-03","Standard Class","MY-18295","OFF-BI-10001628","20.86",2,"0","9.387"
1775,"CA-2014-118976","2014-04-28","2014-05-03","Standard Class","MY-18295","OFF-ST-10000877","497.61",9,"0","129.3786"
1776,"CA-2014-118976","2014-04-28","2014-05-03","Standard Class","MY-18295","OFF-AR-10004752","5.34",2,"0","1.4952"
1777,"CA-2014-118976","2014-04-28","2014-05-03","Standard Class","MY-18295","OFF-LA-10000452","3.15",1,"0","1.512"
8452,"CA-2014-131387","2014-04-28","2014-04-30","First Class","AI-10855","TEC-PH-10001459","1679.96",5,"0.2","125.997"
3610,"CA-2014-140228","2014-04-28","2014-05-03","Standard Class","GB-14530","OFF-ST-10002214","27.096",3,"0.2","2.0322"
7198,"CA-2014-116785","2014-04-26","2014-04-30","Standard Class","MH-17290","OFF-LA-10000305","12.6",2,"0","5.796"
7198,"CA-2014-116785","2014-04-26","2014-04-30","Standard Class","MH-17290","OFF-LA-10000305","12.6",2,"0","5.796"
7197,"CA-2014-116785","2014-04-26","2014-04-30","Standard Class","MH-17290","OFF-AR-10003504","21.4",5,"0","6.206"
2615,"CA-2014-147298","2014-04-26","2014-05-03","Standard Class","AG-10300","FUR-CH-10004886","230.28",3,"0.2","23.028"
2616,"CA-2014-147298","2014-04-26","2014-05-03","Standard Class","AG-10300","OFF-BI-10001525","18.288",6,"0.2","5.715"
2616,"CA-2014-147298","2014-04-26","2014-05-03","Standard Class","AG-10300","OFF-BI-10001525","18.288",6,"0.2","5.715"
2615,"CA-2014-147298","2014-04-26","2014-05-03","Standard Class","AG-10300","FUR-CH-10004886","230.28",3,"0.2","23.028"
7197,"CA-2014-116785","2014-04-26","2014-04-30","Standard Class","MH-17290","OFF-AR-10003504","21.4",5,"0","6.206"
4377,"CA-2014-166954","2014-04-25","2014-04-30","Standard Class","BT-11305","OFF-AP-10001391","270.72",3,"0","78.5088"
2714,"CA-2014-110100","2014-04-25","2014-04-29","Standard Class","LC-16885","TEC-PH-10004531","302.376",3,"0.2","37.797"
1749,"US-2014-157406","2014-04-25","2014-04-29","Standard Class","DA-13450","OFF-PA-10003543","10.368",2,"0.2","3.6288"
2714,"CA-2014-110100","2014-04-25","2014-04-29","Standard Class","LC-16885","TEC-PH-10004531","302.376",3,"0.2","37.797"
4376,"CA-2014-166954","2014-04-25","2014-04-30","Standard Class","BT-11305","FUR-FU-10003708","303.25",5,"0","63.6825"
1750,"US-2014-157406","2014-04-25","2014-04-29","Standard Class","DA-13450","OFF-AR-10002221","6.24",3,"0.2","0.546"
4376,"CA-2014-166954","2014-04-25","2014-04-30","Standard Class","BT-11305","FUR-FU-10003708","303.25",5,"0","63.6825"
4378,"CA-2014-166954","2014-04-25","2014-04-30","Standard Class","BT-11305","FUR-CH-10003973","1487.04",5,"0.2","148.704"
4377,"CA-2014-166954","2014-04-25","2014-04-30","Standard Class","BT-11305","OFF-AP-10001391","270.72",3,"0","78.5088"
4378,"CA-2014-166954","2014-04-25","2014-04-30","Standard Class","BT-11305","FUR-CH-10003973","1487.04",5,"0.2","148.704"
1749,"US-2014-157406","2014-04-25","2014-04-29","Standard Class","DA-13450","OFF-PA-10003543","10.368",2,"0.2","3.6288"
1750,"US-2014-157406","2014-04-25","2014-04-29","Standard Class","DA-13450","OFF-AR-10002221","6.24",3,"0.2","0.546"
9290,"CA-2014-111857","2014-04-23","2014-04-26","Second Class","NM-18445","OFF-PA-10001878","48.91",1,"0","22.9877"
3406,"US-2014-150119","2014-04-23","2014-04-27","Standard Class","LB-16795","FUR-CH-10002965","281.372",2,"0.3","-12.0588"
3407,"US-2014-150119","2014-04-23","2014-04-27","Standard Class","LB-16795","FUR-CH-10002965","281.372",2,"0.3","-12.0588"
3409,"US-2014-150119","2014-04-23","2014-04-27","Standard Class","LB-16795","FUR-FU-10002191","22.336",4,"0.2","7.8176"
3408,"US-2014-150119","2014-04-23","2014-04-27","Standard Class","LB-16795","OFF-BI-10000145","7.488",8,"0.7","-5.2416"
1449,"US-2014-112564","2014-04-23","2014-04-24","First Class","TS-21160","OFF-BI-10004876","2.502",3,"0.7","-1.7514"
3406,"US-2014-150119","2014-04-23","2014-04-27","Standard Class","LB-16795","FUR-CH-10002965","281.372",2,"0.3","-12.0588"
3407,"US-2014-150119","2014-04-23","2014-04-27","Standard Class","LB-16795","FUR-CH-10002965","281.372",2,"0.3","-12.0588"
9290,"CA-2014-111857","2014-04-23","2014-04-26","Second Class","NM-18445","OFF-PA-10001878","48.91",1,"0","22.9877"
3408,"US-2014-150119","2014-04-23","2014-04-27","Standard Class","LB-16795","OFF-BI-10000145","7.488",8,"0.7","-5.2416"
3409,"US-2014-150119","2014-04-23","2014-04-27","Standard Class","LB-16795","FUR-FU-10002191","22.336",4,"0.2","7.8176"
1449,"US-2014-112564","2014-04-23","2014-04-24","First Class","TS-21160","OFF-BI-10004876","2.502",3,"0.7","-1.7514"
7165,"CA-2014-122070","2014-04-22","2014-04-24","Second Class","AH-10030","OFF-BI-10004970","9.912",3,"0.2","3.3453"
7164,"CA-2014-122070","2014-04-22","2014-04-24","Second Class","AH-10030","OFF-EN-10004773","247.84",8,"0","121.4416"
7164,"CA-2014-122070","2014-04-22","2014-04-24","Second Class","AH-10030","OFF-EN-10004773","247.84",8,"0","121.4416"
7165,"CA-2014-122070","2014-04-22","2014-04-24","Second Class","AH-10030","OFF-BI-10004970","9.912",3,"0.2","3.3453"
9075,"CA-2014-136336","2014-04-21","2014-04-26","Standard Class","DB-13555","OFF-ST-10002574","828.84",6,"0","0"
9075,"CA-2014-136336","2014-04-21","2014-04-26","Standard Class","DB-13555","OFF-ST-10002574","828.84",6,"0","0"
1173,"CA-2014-158064","2014-04-21","2014-04-25","Standard Class","AA-10375","OFF-BI-10002976","16.52",5,"0.2","5.5755"
1173,"CA-2014-158064","2014-04-21","2014-04-25","Standard Class","AA-10375","OFF-BI-10002976","16.52",5,"0.2","5.5755"
6850,"CA-2014-101462","2014-04-20","2014-04-25","Standard Class","BP-11230","FUR-FU-10000409","59.92",4,"0","27.5632"
6850,"CA-2014-101462","2014-04-20","2014-04-25","Standard Class","BP-11230","FUR-FU-10000409","59.92",4,"0","27.5632"
5076,"CA-2014-134572","2014-04-20","2014-04-22","Second Class","SV-20365","FUR-TA-10001705","744.1",5,"0.3","-95.67"
5077,"CA-2014-134572","2014-04-20","2014-04-22","Second Class","SV-20365","OFF-ST-10004634","44.84",5,"0.2","5.605"
5078,"CA-2014-134572","2014-04-20","2014-04-22","Second Class","SV-20365","FUR-TA-10004442","401.59",2,"0.3","-131.951"
5077,"CA-2014-134572","2014-04-20","2014-04-22","Second Class","SV-20365","OFF-ST-10004634","44.84",5,"0.2","5.605"
5078,"CA-2014-134572","2014-04-20","2014-04-22","Second Class","SV-20365","FUR-TA-10004442","401.59",2,"0.3","-131.951"
5076,"CA-2014-134572","2014-04-20","2014-04-22","Second Class","SV-20365","FUR-TA-10001705","744.1",5,"0.3","-95.67"
4570,"CA-2014-169460","2014-04-19","2014-04-21","Second Class","NF-18595","FUR-FU-10004017","76.14",3,"0","26.649"
7843,"CA-2014-158470","2014-04-19","2014-04-23","Second Class","AG-10390","OFF-BI-10003638","58.05",3,"0","26.703"
7844,"CA-2014-158470","2014-04-19","2014-04-23","Second Class","AG-10390","OFF-PA-10001569","71.28",11,"0","34.2144"
7844,"CA-2014-158470","2014-04-19","2014-04-23","Second Class","AG-10390","OFF-PA-10001569","71.28",11,"0","34.2144"
7843,"CA-2014-158470","2014-04-19","2014-04-23","Second Class","AG-10390","OFF-BI-10003638","58.05",3,"0","26.703"
4570,"CA-2014-169460","2014-04-19","2014-04-21","Second Class","NF-18595","FUR-FU-10004017","76.14",3,"0","26.649"
6569,"CA-2014-100678","2014-04-18","2014-04-22","Standard Class","KM-16720","OFF-AR-10001868","2.688",2,"0.2","1.008"
6572,"CA-2014-100678","2014-04-18","2014-04-22","Standard Class","KM-16720","TEC-AC-10000474","227.976",3,"0.2","28.497"
3536,"CA-2014-110849","2014-04-18","2014-04-23","Standard Class","JL-15835","OFF-FA-10000134","11.62",2,"0","3.6022"
3535,"CA-2014-110849","2014-04-18","2014-04-23","Standard Class","JL-15835","OFF-AR-10000657","10.75",5,"0","3.5475"
3534,"CA-2014-110849","2014-04-18","2014-04-23","Standard Class","JL-15835","OFF-AR-10002375","13.12",4,"0","3.8048"
3533,"CA-2014-110849","2014-04-18","2014-04-23","Standard Class","JL-15835","TEC-MA-10002859","287.968",4,"0.2","97.1892"
6572,"CA-2014-100678","2014-04-18","2014-04-22","Standard Class","KM-16720","TEC-AC-10000474","227.976",3,"0.2","28.497"
6571,"CA-2014-100678","2014-04-18","2014-04-22","Standard Class","KM-16720","OFF-EN-10000056","149.352",3,"0.2","50.4063"
6570,"CA-2014-100678","2014-04-18","2014-04-22","Standard Class","KM-16720","FUR-CH-10002602","317.058",3,"0.3","-18.1176"
6569,"CA-2014-100678","2014-04-18","2014-04-22","Standard Class","KM-16720","OFF-AR-10001868","2.688",2,"0.2","1.008"
3533,"CA-2014-110849","2014-04-18","2014-04-23","Standard Class","JL-15835","TEC-MA-10002859","287.968",4,"0.2","97.1892"
3534,"CA-2014-110849","2014-04-18","2014-04-23","Standard Class","JL-15835","OFF-AR-10002375","13.12",4,"0","3.8048"
3535,"CA-2014-110849","2014-04-18","2014-04-23","Standard Class","JL-15835","OFF-AR-10000657","10.75",5,"0","3.5475"
3536,"CA-2014-110849","2014-04-18","2014-04-23","Standard Class","JL-15835","OFF-FA-10000134","11.62",2,"0","3.6022"
6571,"CA-2014-100678","2014-04-18","2014-04-22","Standard Class","KM-16720","OFF-EN-10000056","149.352",3,"0.2","50.4063"
6570,"CA-2014-100678","2014-04-18","2014-04-22","Standard Class","KM-16720","FUR-CH-10002602","317.058",3,"0.3","-18.1176"
404,"CA-2014-155208","2014-04-16","2014-04-20","Standard Class","SP-20650","OFF-AR-10003478","39.072",6,"0.2","9.768"
404,"CA-2014-155208","2014-04-16","2014-04-20","Standard Class","SP-20650","OFF-AR-10003478","39.072",6,"0.2","9.768"
7658,"US-2014-120740","2014-04-15","2014-04-15","Same Day","PS-18970","FUR-FU-10004091","187.76",4,"0","76.9816"
7658,"US-2014-120740","2014-04-15","2014-04-15","Same Day","PS-18970","FUR-FU-10004091","187.76",4,"0","76.9816"
7657,"US-2014-120740","2014-04-15","2014-04-15","Same Day","PS-18970","OFF-AP-10000240","106.96",2,"0","31.0184"
7657,"US-2014-120740","2014-04-15","2014-04-15","Same Day","PS-18970","OFF-AP-10000240","106.96",2,"0","31.0184"
6708,"CA-2014-167724","2014-04-13","2014-04-18","Standard Class","BF-11170","OFF-LA-10002368","7.83",3,"0","3.6018"
344,"CA-2014-122336","2014-04-13","2014-04-17","Second Class","JD-15895","TEC-PH-10000702","71.928",12,"0.4","8.3916"
343,"CA-2014-122336","2014-04-13","2014-04-17","Second Class","JD-15895","OFF-FA-10002780","30.992",13,"0.2","10.0724"
341,"CA-2014-122336","2014-04-13","2014-04-17","Second Class","JD-15895","OFF-AR-10000122","17.856",4,"0.2","1.116"
342,"CA-2014-122336","2014-04-13","2014-04-17","Second Class","JD-15895","OFF-BI-10003656","509.97",10,"0.7","-407.976"
344,"CA-2014-122336","2014-04-13","2014-04-17","Second Class","JD-15895","TEC-PH-10000702","71.928",12,"0.4","8.3916"
6708,"CA-2014-167724","2014-04-13","2014-04-18","Standard Class","BF-11170","OFF-LA-10002368","7.83",3,"0","3.6018"
341,"CA-2014-122336","2014-04-13","2014-04-17","Second Class","JD-15895","OFF-AR-10000122","17.856",4,"0.2","1.116"
342,"CA-2014-122336","2014-04-13","2014-04-17","Second Class","JD-15895","OFF-BI-10003656","509.97",10,"0.7","-407.976"
343,"CA-2014-122336","2014-04-13","2014-04-17","Second Class","JD-15895","OFF-FA-10002780","30.992",13,"0.2","10.0724"
2794,"CA-2014-154599","2014-04-12","2014-04-17","Standard Class","KN-16450","TEC-PH-10001557","1075.088",14,"0.2","94.0702"
2797,"CA-2014-154599","2014-04-12","2014-04-17","Standard Class","KN-16450","FUR-BO-10001337","308.499",3,"0.15","-18.147"
9098,"US-2014-158365","2014-04-12","2014-04-17","Standard Class","SV-20785","OFF-PA-10000289","32.4",5,"0","15.552"
9098,"US-2014-158365","2014-04-12","2014-04-17","Standard Class","SV-20785","OFF-PA-10000289","32.4",5,"0","15.552"
2795,"CA-2014-154599","2014-04-12","2014-04-17","Standard Class","KN-16450","TEC-PH-10000576","438.368",4,"0.2","38.3572"
2796,"CA-2014-154599","2014-04-12","2014-04-17","Standard Class","KN-16450","OFF-BI-10002764","18.088",7,"0.2","6.5569"
2794,"CA-2014-154599","2014-04-12","2014-04-17","Standard Class","KN-16450","TEC-PH-10001557","1075.088",14,"0.2","94.0702"
9850,"CA-2014-142979","2014-04-12","2014-04-18","Standard Class","EH-13765","OFF-AR-10002987","39.68",2,"0","16.2688"
2797,"CA-2014-154599","2014-04-12","2014-04-17","Standard Class","KN-16450","FUR-BO-10001337","308.499",3,"0.15","-18.147"
9850,"CA-2014-142979","2014-04-12","2014-04-18","Standard Class","EH-13765","OFF-AR-10002987","39.68",2,"0","16.2688"
2795,"CA-2014-154599","2014-04-12","2014-04-17","Standard Class","KN-16450","TEC-PH-10000576","438.368",4,"0.2","38.3572"
2796,"CA-2014-154599","2014-04-12","2014-04-17","Standard Class","KN-16450","OFF-BI-10002764","18.088",7,"0.2","6.5569"
3777,"US-2014-102715","2014-04-11","2014-04-13","Second Class","JK-15370","TEC-AC-10001874","335.944",7,"0.2","41.993"
3775,"US-2014-102715","2014-04-11","2014-04-13","Second Class","JK-15370","TEC-AC-10002001","383.976",3,"0.2","81.5949"
3774,"US-2014-102715","2014-04-11","2014-04-13","Second Class","JK-15370","OFF-FA-10001332","6.912",3,"0.2","2.3328"
4578,"US-2014-121734","2014-04-11","2014-04-16","Standard Class","SE-20110","OFF-BI-10004817","9.584",1,"0.2","3.3544"
3774,"US-2014-102715","2014-04-11","2014-04-13","Second Class","JK-15370","OFF-FA-10001332","6.912",3,"0.2","2.3328"
3775,"US-2014-102715","2014-04-11","2014-04-13","Second Class","JK-15370","TEC-AC-10002001","383.976",3,"0.2","81.5949"
3776,"US-2014-102715","2014-04-11","2014-04-13","Second Class","JK-15370","OFF-PA-10000029","10.368",2,"0.2","3.6288"
3777,"US-2014-102715","2014-04-11","2014-04-13","Second Class","JK-15370","TEC-AC-10001874","335.944",7,"0.2","41.993"
4862,"CA-2014-138940","2014-04-11","2014-04-16","Second Class","GM-14455","TEC-PH-10001835","758.352",6,"0.2","265.4232"
4862,"CA-2014-138940","2014-04-11","2014-04-16","Second Class","GM-14455","TEC-PH-10001835","758.352",6,"0.2","265.4232"
8358,"CA-2014-110555","2014-04-11","2014-04-18","Standard Class","MM-18055","OFF-ST-10000876","87.08",7,"0","24.3824"
8359,"CA-2014-110555","2014-04-11","2014-04-18","Standard Class","MM-18055","TEC-PH-10000586","105.584",2,"0.2","9.2386"
8360,"CA-2014-110555","2014-04-11","2014-04-18","Standard Class","MM-18055","TEC-AC-10003399","217.44",6,"0","91.3248"
